24229KPDX PDX20121201012013012/01/12 01:20:31  5-MIN KPDX 010920Z 18013G24KT 10SM -RA BR OVC049 11/09 A2950 420 89 0 160/13G24 RMK AO2 PK WND 19027/0856 P0005
24229KPDX PDX20121201012513212/01/12 01:25:31  5-MIN KPDX 010925Z 18015G21KT 10SM BR BKN055 11/09 A2950 420 89 0 170/15G21 RMK AO2 PK WND 19027/0856 RAE21 P0005
24229KPDX PDX20121201013013612/01/12 01:30:31  5-MIN KPDX 010930Z 18014G21KT 10SM BKN055 BKN070 11/08 A2950 420 86 0 170/14G21 RMK AO2 PK WND 19027/0856 RAE21 P0005
24229KPDX PDX20121201013512912/01/12 01:35:31  5-MIN KPDX 010935Z 18018G23KT 10SM SCT055 10/08 A2950 420 86 0 160/18G23 RMK AO2 PK WND 19027/0856 RAE21 P0005
24229KPDX PDX20121201014012912/01/12 01:40:31  5-MIN KPDX 010940Z 18013G23KT 10SM FEW050 10/08 A2951 410 86 0 160/13G23 RMK AO2 PK WND 19027/0856 RAE21 P0005
24229KPDX PDX20121201014512312/01/12 01:45:31  5-MIN KPDX 010945Z 18013KT 10SM FEW050 10/08 A2951 410 86 0 160/13 RMK AO2 PK WND 19027/0856 RAE21 P0005
24229KPDX PDX20121201015013712/01/12 01:50:31  5-MIN KPDX 010950Z 18014KT 10SM CLR 10/08 A2951 410 86 0 160/14 RMK AO2 PK WND 19027/0856 RAE21 SLP992 P0005 T01000078
24229KPDX PDX20121201015509012/01/12 01:55:31  5-MIN KPDX 010955Z 18013KT 10SM CLR 10/08 A2952 400 86 0 160/13 RMK AO2
24229KPDX PDX20121201020009012/01/12 02:00:31  5-MIN KPDX 011000Z 18012KT 10SM CLR 10/08 A2952 400 86 0 160/12 RMK AO2
24229KPDX PDX20121201020509012/01/12 02:05:31  5-MIN KPDX 011005Z 18013KT 10SM CLR 10/08 A2953 400 86 0 160/13 RMK AO2
24229KPDX PDX20121201021009312/01/12 02:10:31  5-MIN KPDX 011010Z 18013KT 10SM FEW120 10/08 A2953 390 86 0 160/13 RMK AO2
24229KPDX PDX20121201021510112/01/12 02:15:31  5-MIN KPDX 011015Z 17011G17KT 10SM SCT110 11/08 A2953 390 83 0 160/11G17 RMK AO2 $
24229KPDX PDX20121201022010212/01/12 02:20:31  5-MIN KPDX 011020Z 18011KT 10SM FEW080 BKN100 11/08 A2953 390 83 0 160/11 RMK AO2 $
24229KPDX PDX20121201022510212/01/12 02:25:31  5-MIN KPDX 011025Z 18012KT 10SM SCT075 BKN100 11/08 A2953 390 83 0 160/12 RMK AO2 $
24229KPDX PDX20121201023010212/01/12 02:30:31  5-MIN KPDX 011030Z 18010KT 10SM SCT075 BKN110 11/08 A2953 390 83 0 160/10 RMK AO2 $
24229KPDX PDX20121201023510912/01/12 02:35:31  5-MIN KPDX 011035Z 18010KT 10SM FEW060 BKN075 OVC110 11/08 A2954 380 83 0 170/10 RMK AO2 $
24229KPDX PDX20121201024010912/01/12 02:40:31  5-MIN KPDX 011040Z 18011KT 10SM FEW034 BKN075 OVC100 11/08 A2954 380 83 0 160/11 RMK AO2 $
24229KPDX PDX20121201024510912/01/12 02:45:31  5-MIN KPDX 011045Z 17010KT 10SM FEW022 BKN055 OVC100 11/08 A2954 380 83 0 150/10 RMK AO2 $
24229KPDX PDX20121201025013212/01/12 02:50:31  5-MIN KPDX 011050Z 17011G20KT 10SM SCT024 BKN055 OVC075 11/08 A2955 370 83 0 150/11G20 RMK AO2 SLP006 T01060078 $
24229KPDX PDX20121201025511512/01/12 02:55:31  5-MIN KPDX 011055Z 17011G20KT 10SM SCT026 BKN045 OVC075 11/08 A2955 370 83 0 160/11G20 RMK AO2 $
24229KPDX PDX20121201030011512/01/12 03:00:31  5-MIN KPDX 011100Z 17009G20KT 10SM SCT026 BKN045 OVC075 11/08 A2956 370 86 0 160/09G20 RMK AO2 $
24229KPDX PDX20121201030510912/01/12 03:05:31  5-MIN KPDX 011105Z 17011KT 10SM SCT026 BKN045 OVC075 11/08 A2956 370 86 0 160/11 RMK AO2 $
24229KPDX PDX20121201031010912/01/12 03:10:31  5-MIN KPDX 011110Z 17010KT 10SM SCT026 BKN045 OVC075 11/08 A2956 360 86 0 150/10 RMK AO2 $
24229KPDX PDX20121201031512512/01/12 03:15:31  5-MIN KPDX 011115Z 19009KT 10SM -RA SCT020 BKN024 OVC030 11/08 A2957 350 86 0 180/09 RMK AO2 RAB12 P0000 $
24229KPDX PDX20121201032011812/01/12 03:20:31  5-MIN KPDX 011120Z 19007KT 10SM -RA BKN020 OVC028 11/08 A2957 350 86 0 170/07 RMK AO2 RAB12 P0000 $
24229KPDX PDX20121201032512512/01/12 03:25:31  5-MIN KPDX 011125Z 18008KT 10SM -RA BKN020 BKN028 OVC036 11/08 A2958 350 86 0 170/08 RMK AO2 RAB12 P0000 $
24229KPDX PDX20121201033012412/01/12 03:30:31  5-MIN KPDX 011130Z 20008KT 9SM -RA SCT020 BKN028 OVC039 11/08 A2958 340 86 0 180/08 RMK AO2 RAB12 P0000 $
24229KPDX PDX20121201033512712/01/12 03:35:31  5-MIN KPDX 011135Z 18008KT 9SM -RA SCT020 BKN031 OVC045 10/08 A2958 350 89 -100 170/08 RMK AO2 RAB12 P0001 $
24229KPDX PDX20121201034013112/01/12 03:40:31  5-MIN KPDX 011140Z 21010G20KT 10SM -RA FEW020 BKN042 OVC055 11/08 A2959 340 83 0 200/10G20 RMK AO2 RAB12 P0001 $
24229KPDX PDX20121201034513112/01/12 03:45:31  5-MIN KPDX 011145Z 22005G20KT 10SM -RA FEW020 BKN047 OVC060 11/08 A2959 340 83 0 200/05G20 RMK AO2 RAB12 P0001 $
24229KPDX PDX20121201035017412/01/12 03:50:31  5-MIN KPDX 011150Z 20003KT 9SM -RA FEW022 BKN040 OVC050 10/08 A2959 330 89 -100 180/03 RMK AO2 RAB12 SLP020 P0001 60044 70063 T01000083 10117 20094 51005 $
24229KPDX PDX20121201035512112/01/12 03:55:31  5-MIN KPDX 011155Z 17005KT 9SM -RA SCT038 BKN047 BKN060 10/08 A2959 330 89 -100 150/05 RMK AO2 P0000 $
24229KPDX PDX20121201040012412/01/12 04:00:31  5-MIN KPDX 011200Z 18006KT 10SM SCT041 SCT049 BKN070 10/08 A2960 330 86 -100 170/06 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201040512412/01/12 04:05:31  5-MIN KPDX 011205Z 18007KT 10SM FEW037 SCT047 BKN075 10/08 A2960 330 86 -100 160/07 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201041012412/01/12 04:10:31  5-MIN KPDX 011210Z 16008KT 10SM FEW037 BKN049 BKN075 10/08 A2960 320 86 -100 140/08 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201041512412/01/12 04:15:31  5-MIN KPDX 011215Z 17009KT 10SM SCT028 BKN043 BKN075 10/08 A2961 320 89 -100 160/09 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201042012112/01/12 04:20:31  5-MIN KPDX 011220Z 18008KT 10SM FEW027 BKN040 BKN075 11/08 A2961 320 83 0 170/08 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201042512412/01/12 04:25:31  5-MIN KPDX 011225Z 17007KT 10SM FEW027 SCT038 BKN047 10/08 A2961 310 86 -100 160/07 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201043012412/01/12 04:30:31  5-MIN KPDX 011230Z 17008KT 10SM SCT027 BKN038 OVC080 10/08 A2962 310 89 -100 150/08 RMK AO2 RAE00 P0000 $
24229KPDX PDX20121201043513112/01/12 04:35:31  5-MIN KPDX 011235Z 17008KT 10SM -RA SCT027 BKN038 OVC044 10/08 A2962 310 89 -100 150/08 RMK AO2 RAE00B34 P0000 $
24229KPDX PDX20121201044013112/01/12 04:40:31  5-MIN KPDX 011240Z 16009KT 10SM -RA FEW022 BKN028 OVC044 10/08 A2963 300 89 -100 140/09 RMK AO2 RAE00B34 P0000 $
24229KPDX PDX20121201044513712/01/12 04:45:31  5-MIN KPDX 011245Z 16008G16KT 10SM -RA FEW021 BKN036 OVC043 10/08 A2963 300 86 -100 140/08G16 RMK AO2 RAE00B34 P0000 $
24229KPDX PDX20121201045015412/01/12 04:50:31  5-MIN KPDX 011250Z 16007G16KT 10SM -RA FEW024 BKN034 OVC075 10/08 A2963 300 86 -100 150/07G16 RMK AO2 RAE00B34 SLP034 P0000 T01000078 $
24229KPDX PDX20121201045511212/01/12 04:55:31  5-MIN KPDX 011255Z 16008KT 10SM FEW024 SCT034 BKN043 10/08 A2964 290 86 -100 140/08 RMK AO2 $
24229KPDX PDX20121201050011212/01/12 05:00:31  5-MIN KPDX 011300Z 16008KT 10SM FEW024 SCT040 BKN075 09/07 A2964 290 86 -200 140/08 RMK AO2 $
24229KPDX PDX20121201050511212/01/12 05:05:31  5-MIN KPDX 011305Z 16008KT 10SM FEW021 SCT043 SCT070 09/07 A2965 280 86 -200 140/08 RMK AO2 $
24229KPDX PDX20121201051010512/01/12 05:10:31  5-MIN KPDX 011310Z 16006KT 10SM FEW029 BKN065 09/07 A2965 280 86 -200 140/06 RMK AO2 $
24229KPDX PDX20121201051509812/01/12 05:15:31  5-MIN KPDX 011315Z 14006KT 10SM SCT065 09/07 A2965 280 89 -300 130/06 RMK AO2 $
24229KPDX PDX20121201052009812/01/12 05:20:31  5-MIN KPDX 011320Z 15006KT 10SM FEW065 08/07 A2966 270 89 -400 130/06 RMK AO2 $
24229KPDX PDX20121201052510512/01/12 05:25:31  5-MIN KPDX 011325Z 15007KT 10SM FEW050 SCT065 09/07 A2966 270 86 -300 130/07 RMK AO2 $
24229KPDX PDX20121201053010512/01/12 05:30:31  5-MIN KPDX 011330Z 16006KT 10SM SCT050 SCT065 09/07 A2967 260 89 -300 140/06 RMK AO2 $
24229KPDX PDX20121201053511212/01/12 05:35:31  5-MIN KPDX 011335Z 16005KT 10SM SCT047 SCT055 BKN065 09/07 A2967 260 86 -300 140/05 RMK AO2 $
24229KPDX PDX20121201054011212/01/12 05:40:31  5-MIN KPDX 011340Z 15005KT 10SM FEW047 SCT055 BKN070 09/07 A2967 260 89 -300 140/05 RMK AO2 $
24229KPDX PDX20121201054511212/01/12 05:45:31  5-MIN KPDX 011345Z 14006KT 10SM FEW019 SCT047 BKN070 09/07 A2967 260 86 -300 130/06 RMK AO2 $
24229KPDX PDX20121201055012912/01/12 05:50:31  5-MIN KPDX 011350Z 14006KT 10SM FEW019 SCT047 BKN070 09/07 A2967 260 86 -300 120/06 RMK AO2 SLP048 T00890067 $
24229KPDX PDX20121201055511212/01/12 05:55:31  5-MIN KPDX 011355Z 15009KT 10SM FEW019 SCT047 SCT055 09/07 A2968 250 86 -300 130/09 RMK AO2 $
24229KPDX PDX20121201060010512/01/12 06:00:31  5-MIN KPDX 011400Z 15008KT 10SM FEW019 SCT065 09/07 A2968 250 86 -300 140/08 RMK AO2 $
24229KPDX PDX20121201060509812/01/12 06:05:31  5-MIN KPDX 011405Z 15009KT 10SM FEW019 09/07 A2968 250 86 -300 130/09 RMK AO2 $
24229KPDX PDX20121201061009812/01/12 06:10:31  5-MIN KPDX 011410Z 15009KT 10SM FEW019 09/07 A2968 250 86 -300 140/09 RMK AO2 $
24229KPDX PDX20121201061509512/01/12 06:15:31  5-MIN KPDX 011415Z 16009KT 10SM CLR 09/07 A2969 250 86 -300 140/09 RMK AO2 $
24229KPDX PDX20121201062009512/01/12 06:20:31  5-MIN KPDX 011420Z 16010KT 10SM CLR 09/07 A2969 240 86 -300 140/10 RMK AO2 $
24229KPDX PDX20121201062509512/01/12 06:25:31  5-MIN KPDX 011425Z 16009KT 10SM CLR 09/06 A2969 240 83 -300 140/09 RMK AO2 $
24229KPDX PDX20121201063009512/01/12 06:30:31  5-MIN KPDX 011430Z 16009KT 10SM CLR 09/06 A2969 240 83 -300 150/09 RMK AO2 $
24229KPDX PDX20121201063509512/01/12 06:35:31  5-MIN KPDX 011435Z 16009KT 10SM CLR 08/06 A2970 230 86 -400 150/09 RMK AO2 $
24229KPDX PDX20121201064009512/01/12 06:40:31  5-MIN KPDX 011440Z 16009KT 10SM CLR 08/06 A2970 230 86 -400 150/09 RMK AO2 $
24229KPDX PDX20121201064509812/01/12 06:45:31  5-MIN KPDX 011445Z 16008KT 10SM FEW055 08/06 A2970 230 86 -400 140/08 RMK AO2 $
24229KPDX PDX20121201065014112/01/12 06:50:31  5-MIN KPDX 011450Z 15009KT 10SM FEW030 SCT055 SCT075 08/06 A2971 230 82 -400 140/09 RMK AO2 SLP058 60000 T00830056 53030 $
24229KPDX PDX20121201065509512/01/12 06:55:31  5-MIN KPDX 011455Z 15010KT 10SM CLR 08/06 A2971 230 86 -500 140/10 RMK AO2 $
24229KPDX PDX20121201070009812/01/12 07:00:31  5-MIN KPDX 011500Z 16010KT 10SM FEW060 08/06 A2971 230 82 -400 140/10 RMK AO2 $
24229KPDX PDX20121201070509812/01/12 07:05:31  5-MIN KPDX 011505Z 16009KT 10SM SCT065 08/06 A2971 230 82 -400 140/09 RMK AO2 $
24229KPDX PDX20121201071009812/01/12 07:10:31  5-MIN KPDX 011510Z 16008KT 10SM BKN065 08/06 A2971 230 82 -400 150/08 RMK AO2 $
24229KPDX PDX20121201071509812/01/12 07:15:31  5-MIN KPDX 011515Z 17009KT 10SM BKN060 08/06 A2971 220 82 -400 150/09 RMK AO2 $
24229KPDX PDX20121201072009812/01/12 07:20:31  5-MIN KPDX 011520Z 17008KT 10SM BKN060 08/06 A2971 220 82 -400 150/08 RMK AO2 $
24229KPDX PDX20121201072510512/01/12 07:25:31  5-MIN KPDX 011525Z 16008KT 10SM FEW043 BKN060 08/06 A2972 220 86 -400 150/08 RMK AO2 $
24229KPDX PDX20121201073010512/01/12 07:30:31  5-MIN KPDX 011530Z 17008KT 10SM FEW043 OVC065 08/06 A2972 210 82 -400 150/08 RMK AO2 $
24229KPDX PDX20121201073509812/01/12 07:35:31  5-MIN KPDX 011535Z 17009KT 10SM OVC060 08/06 A2972 210 86 -400 150/09 RMK AO2 $
24229KPDX PDX20121201074010512/01/12 07:40:31  5-MIN KPDX 011540Z 17008KT 10SM BKN055 OVC070 09/06 A2972 210 83 -400 150/08 RMK AO2 $
24229KPDX PDX20121201074510512/01/12 07:45:31  5-MIN KPDX 011545Z 17006KT 10SM BKN055 OVC070 09/06 A2972 210 83 -400 150/06 RMK AO2 $
24229KPDX PDX20121201075012212/01/12 07:50:31  5-MIN KPDX 011550Z 16008KT 10SM BKN055 OVC070 09/06 A2973 210 83 -400 150/08 RMK AO2 SLP065 T00890061 $
24229KPDX PDX20121201075509812/01/12 07:55:31  5-MIN KPDX 011555Z 16007KT 10SM OVC060 09/06 A2973 210 83 -400 150/07 RMK AO2 $
24229KPDX PDX20121201080009812/01/12 08:00:31  5-MIN KPDX 011600Z 16009KT 10SM OVC055 09/06 A2973 200 83 -400 150/09 RMK AO2 $
24229KPDX PDX20121201080509812/01/12 08:05:31  5-MIN KPDX 011605Z 16008KT 10SM OVC055 09/06 A2973 200 79 -300 150/08 RMK AO2 $
24229KPDX PDX20121201081010512/01/12 08:10:31  5-MIN KPDX 011610Z 16009KT 10SM BKN055 OVC070 09/06 A2973 200 79 -300 140/09 RMK AO2 $
24229KPDX PDX20121201081510512/01/12 08:15:31  5-MIN KPDX 011615Z 16009KT 10SM SCT055 BKN070 09/06 A2974 200 79 -300 150/09 RMK AO2 $
24229KPDX PDX20121201082010512/01/12 08:20:31  5-MIN KPDX 011620Z 17009KT 10SM SCT055 BKN070 09/06 A2974 200 83 -400 150/09 RMK AO2 $
24229KPDX PDX20121201082510512/01/12 08:25:31  5-MIN KPDX 011625Z 16010KT 10SM FEW055 SCT070 09/06 A2974 200 83 -400 150/10 RMK AO2 $
24229KPDX PDX20121201083010512/01/12 08:30:31  5-MIN KPDX 011630Z 16009KT 10SM FEW050 SCT070 09/06 A2974 200 83 -400 150/09 RMK AO2 $
24229KPDX PDX20121201083509812/01/12 08:35:31  5-MIN KPDX 011635Z 16009KT 10SM FEW070 09/06 A2974 190 79 -300 150/09 RMK AO2 $
24229KPDX PDX20121201084009812/01/12 08:40:31  5-MIN KPDX 011640Z 16009KT 10SM FEW065 09/06 A2974 190 83 -400 140/09 RMK AO2 $
24229KPDX PDX20121201084509812/01/12 08:45:31  5-MIN KPDX 011645Z 16008KT 10SM FEW065 09/06 A2975 190 79 -300 150/08 RMK AO2 $
24229KPDX PDX20121201085011512/01/12 08:50:31  5-MIN KPDX 011650Z 16009KT 10SM FEW065 09/06 A2975 190 83 -400 150/09 RMK AO2 SLP072 T00890061 $
24229KPDX PDX20121201085509812/01/12 08:55:31  5-MIN KPDX 011655Z 17009KT 10SM FEW065 09/06 A2975 190 79 -300 150/09 RMK AO2 $
24229KPDX PDX20121201090009812/01/12 09:00:31  5-MIN KPDX 011700Z 16010KT 10SM FEW100 09/06 A2975 190 79 -300 150/10 RMK AO2 $
24229KPDX PDX20121201090509812/01/12 09:05:31  5-MIN KPDX 011705Z 16009KT 10SM FEW100 09/06 A2975 180 79 -300 140/09 RMK AO2 $
24229KPDX PDX20121201091009812/01/12 09:10:31  5-MIN KPDX 011710Z 16010KT 10SM FEW100 09/07 A2975 180 83 -300 150/10 RMK AO2 $
24229KPDX PDX20121201091509812/01/12 09:15:31  5-MIN KPDX 011715Z 16010KT 10SM FEW100 10/07 A2975 190 80 -300 140/10 RMK AO2 $
24229KPDX PDX20121201092009812/01/12 09:20:31  5-MIN KPDX 011720Z 16010KT 10SM FEW055 11/07 A2975 180 77 -200 140/10 RMK AO2 $
24229KPDX PDX20121201092509812/01/12 09:25:31  5-MIN KPDX 011725Z 16010KT 10SM FEW055 11/07 A2975 190 77 -200 150/10 RMK AO2 $
24229KPDX PDX20121201093009812/01/12 09:30:31  5-MIN KPDX 011730Z 15012KT 10SM FEW055 11/06 A2975 180 74 -200 140/12 RMK AO2 $
24229KPDX PDX20121201093510512/01/12 09:35:31  5-MIN KPDX 011735Z 16011KT 10SM FEW055 SCT120 11/06 A2975 180 74 -200 140/11 RMK AO2 $
24229KPDX PDX20121201094010512/01/12 09:40:31  5-MIN KPDX 011740Z 16008KT 10SM SCT055 BKN120 11/06 A2975 180 74 -200 140/08 RMK AO2 $
24229KPDX PDX20121201094511112/01/12 09:45:31  5-MIN KPDX 011745Z 16009G15KT 10SM BKN055 BKN120 11/07 A2975 190 77 -200 150/09G15 RMK AO2 $
24229KPDX PDX20121201095015912/01/12 09:50:31  5-MIN KPDX 011750Z 18012G18KT 10SM SCT048 BKN055 BKN120 11/07 A2975 190 77 -200 160/12G18 RMK AO2 SLP073 60000 T01060067 10106 20078 51039 $
24229KPDX PDX20121201095511812/01/12 09:55:31  5-MIN KPDX 011755Z 17009G18KT 10SM BKN045 BKN055 OVC120 11/07 A2975 190 74 -100 150/09G18 RMK AO2 $
24229KPDX PDX20121201100010512/01/12 10:00:31  5-MIN KPDX 011800Z 17007KT 10SM BKN045 OVC055 11/07 A2975 190 74 -100 150/07 RMK AO2 $
24229KPDX PDX20121201100510512/01/12 10:05:31  5-MIN KPDX 011805Z 17009KT 10SM BKN045 OVC060 11/07 A2975 190 74 -100 160/09 RMK AO2 $
24229KPDX PDX20121201101010512/01/12 10:10:31  5-MIN KPDX 011810Z 17010KT 10SM BKN045 OVC055 11/07 A2975 190 74 -100 150/10 RMK AO2 $
24229KPDX PDX20121201101510512/01/12 10:15:31  5-MIN KPDX 011815Z 16006KT 10SM BKN045 OVC055 11/07 A2975 190 74 -100 140/06 RMK AO2 $
24229KPDX PDX20121201102010512/01/12 10:20:31  5-MIN KPDX 011820Z 17006KT 10SM BKN043 OVC055 12/07 A2975 190 74 -100 150/06 RMK AO2 $
24229KPDX PDX20121201102510512/01/12 10:25:31  5-MIN KPDX 011825Z 17008KT 10SM BKN045 BKN055 12/07 A2975 190 74 -100 150/08 RMK AO2 $
24229KPDX PDX20121201103011112/01/12 10:30:31  5-MIN KPDX 011830Z 17008G15KT 10SM SCT045 SCT055 12/07 A2974 190 71 -100 150/08G15 RMK AO2 $
24229KPDX PDX20121201103510512/01/12 10:35:31  5-MIN KPDX 011835Z 17010KT 10SM FEW027 SCT049 12/07 A2974 190 74 -100 160/10 RMK AO2 $
24229KPDX PDX20121201104012712/01/12 10:40:31  5-MIN KPDX 011840Z 18007G15KT 140V210 10SM FEW027 SCT043 12/07 A2974 200 71 -100 160/07G15 120V190 RMK AO2 $
24229KPDX PDX20121201104510512/01/12 10:45:31  5-MIN KPDX 011845Z 17010KT 10SM FEW027 SCT090 12/07 A2974 200 74 -100 160/10 RMK AO2 $
24229KPDX PDX20121201105012812/01/12 10:50:31  5-MIN KPDX 011850Z 17013G17KT 10SM FEW027 SCT090 12/07 A2974 200 71 -100 150/13G17 RMK AO2 SLP071 T01170067 $
24229KPDX PDX20121201105510412/01/12 10:55:31  5-MIN KPDX 011855Z 17012G18KT 10SM BKN090 12/07 A2974 200 71 -100 150/12G18 RMK AO2 $
24229KPDX PDX20121201110009812/01/12 11:00:31  5-MIN KPDX 011900Z 17011KT 10SM BKN085 12/07 A2974 200 71 -100 150/11 RMK AO2 $
24229KPDX PDX20121201110510512/01/12 11:05:31  5-MIN KPDX 011905Z 17011KT 10SM FEW055 BKN090 12/07 A2974 190 71 -100 160/11 RMK AO2 $
24229KPDX PDX20121201111011112/01/12 11:10:31  5-MIN KPDX 011910Z 18009G17KT 10SM SCT050 OVC090 12/07 A2974 200 71 -100 160/09G17 RMK AO2 $
24229KPDX PDX20121201111510512/01/12 11:15:31  5-MIN KPDX 011915Z 18010KT 10SM SCT047 OVC090 12/07 A2974 200 71 -100 170/10 RMK AO2 $
24229KPDX PDX20121201112011812/01/12 11:20:31  5-MIN KPDX 011920Z 17012G20KT 10SM BKN046 BKN055 OVC085 12/07 A2974 200 71 -100 160/12G20 RMK AO2 $
24229KPDX PDX20121201112511512/01/12 11:25:31  5-MIN KPDX 011925Z 19010G20KT 10SM BKN046 BKN055 OVC085 12/07 A2973 210 71 0 170/10G20 RMK AO2 $
24229KPDX PDX20121201113011512/01/12 11:30:31  5-MIN KPDX 011930Z 18014G19KT 10SM BKN046 BKN055 BKN090 12/07 A2973 210 68 0 170/14G19 RMK AO2 $
24229KPDX PDX20121201113510812/01/12 11:35:31  5-MIN KPDX 011935Z 18009G19KT 10SM SCT046 BKN055 12/07 A2973 210 68 0 160/09G19 RMK AO2 $
24229KPDX PDX20121201114011512/01/12 11:40:31  5-MIN KPDX 011940Z 17013G17KT 10SM FEW030 SCT046 BKN055 12/07 A2972 210 71 0 150/13G17 RMK AO2 $
24229KPDX PDX20121201114511512/01/12 11:45:31  5-MIN KPDX 011945Z 18013G18KT 10SM SCT030 SCT046 BKN055 12/07 A2972 210 71 0 160/13G18 RMK AO2 $
24229KPDX PDX20121201115012512/01/12 11:50:31  5-MIN KPDX 011950Z 17015G21KT 10SM SCT030 SCT055 12/07 A2972 210 68 0 150/15G21 RMK AO2 SLP064 T01220067 $
24229KPDX PDX20121201115510112/01/12 11:55:31  5-MIN KPDX 011955Z 18011G21KT 10SM SCT030 12/07 A2972 210 68 0 160/11G21 RMK AO2 $
24229KPDX PDX20121201120010112/01/12 12:00:31  5-MIN KPDX 012000Z 17013G17KT 10SM SCT030 12/07 A2972 220 68 0 150/13G17 RMK AO2 $
24229KPDX PDX20121201120510112/01/12 12:05:31  5-MIN KPDX 012005Z 17011G17KT 10SM SCT030 12/07 A2972 220 68 0 150/11G17 RMK AO2 $
24229KPDX PDX20121201121009512/01/12 12:10:31  5-MIN KPDX 012010Z 17011KT 10SM SCT032 12/07 A2971 220 68 0 160/11 RMK AO2 $
24229KPDX PDX20121201121510112/01/12 12:15:31  5-MIN KPDX 012015Z 18010G20KT 10SM SCT032 12/06 A2971 230 66 0 160/10G20 RMK AO2 $
24229KPDX PDX20121201122010112/01/12 12:20:31  5-MIN KPDX 012020Z 18011G20KT 10SM FEW032 12/07 A2971 230 68 0 160/11G20 RMK AO2 $
24229KPDX PDX20121201122510112/01/12 12:25:31  5-MIN KPDX 012025Z 17011G17KT 10SM FEW032 12/06 A2970 230 66 0 160/11G17 RMK AO2 $
24229KPDX PDX20121201123010112/01/12 12:30:31  5-MIN KPDX 012030Z 16008G17KT 10SM FEW034 12/06 A2970 240 66 0 150/08G17 RMK AO2 $
24229KPDX PDX20121201123509812/01/12 12:35:31  5-MIN KPDX 012035Z 16014G18KT 10SM CLR 12/06 A2970 240 66 0 140/14G18 RMK AO2 $
