13962KABI ABI20211201013510412/01/21 01:35:31  5-MIN KABI 010735Z 24008KT 10SM CLR 14/08 A3006 1660 66 2000 240/08 RMK AO2 T01390078
13962KABI ABI20211201014010412/01/21 01:40:31  5-MIN KABI 010740Z 23011KT 10SM CLR 14/08 A3006 1670 66 2000 220/11 RMK AO2 T01440083
13962KABI ABI20211201014511012/01/21 01:45:31  5-MIN KABI 010745Z 22012G17KT 10SM CLR 14/08 A3006 1670 66 2000 220/12G17 RMK AO2 T01440083
13962KABI ABI20211201015010112/01/21 01:50:31  5-MIN KABI 010750Z 10SM CLR 14/08 A3006 1670 66 2000 M /M RMK AO2 SLP159 T01440083
13962KABI ABI20211201015509412/01/21 01:55:31  5-MIN KABI 010755Z 10SM CLR 14/08 A3006 1660 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201020009412/01/21 02:00:31  5-MIN KABI 010800Z 10SM CLR 14/08 A3006 1660 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201020509412/01/21 02:05:31  5-MIN KABI 010805Z 10SM CLR 14/08 A3006 1660 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201021010412/01/21 02:10:31  5-MIN KABI 010810Z 22011KT 10SM CLR 14/08 A3006 1670 66 2000 210/11 RMK AO2 T01440083
13962KABI ABI20211201021509412/01/21 02:15:31  5-MIN KABI 010815Z 10SM CLR 14/08 A3005 1670 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201022009412/01/21 02:20:31  5-MIN KABI 010820Z 10SM CLR 14/08 A3005 1670 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201022509412/01/21 02:25:31  5-MIN KABI 010825Z 10SM CLR 14/08 A3005 1670 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201023009412/01/21 02:30:31  5-MIN KABI 010830Z 10SM CLR 14/08 A3005 1670 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201023509412/01/21 02:35:31  5-MIN KABI 010835Z 10SM CLR 14/08 A3006 1670 66 2000 M /M RMK AO2 T01440083
13962KABI ABI20211201024009412/01/21 02:40:31  5-MIN KABI 010840Z 10SM CLR 14/08 A3006 1670 69 2000 M /M RMK AO2 T01390083
13962KABI ABI20211201024509412/01/21 02:45:31  5-MIN KABI 010845Z 10SM CLR 14/08 A3006 1670 69 2000 M /M RMK AO2 T01390083
13962KABI ABI20211201025011712/01/21 02:50:31  5-MIN KABI 010850Z 22008KT 10SM CLR 14/08 A3006 1660 69 2000 210/08 RMK AO2 SLP161 T01390083 50006
13962KABI ABI20211201025510412/01/21 02:55:31  5-MIN KABI 010855Z 22008KT 10SM CLR 14/08 A3006 1660 69 2000 210/08 RMK AO2 T01390083
13962KABI ABI20211201030010412/01/21 03:00:31  5-MIN KABI 010900Z 22008KT 10SM CLR 14/08 A3006 1660 69 2000 210/08 RMK AO2 T01390083
13962KABI ABI20211201030510412/01/21 03:05:31  5-MIN KABI 010905Z 22009KT 10SM CLR 14/08 A3006 1660 69 2000 210/09 RMK AO2 T01390083
13962KABI ABI20211201031009412/01/21 03:10:31  5-MIN KABI 010910Z 10SM CLR 14/08 A3006 1660 69 2000 M /M RMK AO2 T01390083
13962KABI ABI20211201031509412/01/21 03:15:31  5-MIN KABI 010915Z 10SM CLR 14/08 A3006 1660 69 2000 M /M RMK AO2 T01390083
13962KABI ABI20211201032009412/01/21 03:20:31  5-MIN KABI 010920Z 10SM CLR 14/08 A3007 1660 69 2000 M /M RMK AO2 T01390083
13962KABI ABI20211201032509412/01/21 03:25:31  5-MIN KABI 010925Z 10SM CLR 13/08 A3007 1660 71 1900 M /M RMK AO2 T01330083
13962KABI ABI20211201033009412/01/21 03:30:31  5-MIN KABI 010930Z 10SM CLR 13/08 A3006 1660 71 1900 M /M RMK AO2 T01330083
13962KABI ABI20211201033509412/01/21 03:35:31  5-MIN KABI 010935Z 10SM CLR 13/08 A3006 1660 74 1800 M /M RMK AO2 T01280083
13962KABI ABI20211201034009412/01/21 03:40:31  5-MIN KABI 010940Z 10SM CLR 13/08 A3006 1660 74 1800 M /M RMK AO2 T01280083
13962KABI ABI20211201034510412/01/21 03:45:31  5-MIN KABI 010945Z 19007KT 10SM CLR 12/08 A3006 1660 77 1800 190/07 RMK AO2 T01220083
13962KABI ABI20211201035010112/01/21 03:50:31  5-MIN KABI 010950Z 10SM CLR 13/08 A3006 1660 74 1800 M /M RMK AO2 SLP162 T01280083
13962KABI ABI20211201035509412/01/21 03:55:31  5-MIN KABI 010955Z 10SM CLR 13/08 A3007 1660 74 1800 M /M RMK AO2 T01280083
13962KABI ABI20211201040009412/01/21 04:00:31  5-MIN KABI 011000Z 10SM CLR 12/08 A3007 1650 74 1700 M /M RMK AO2 T01220078
13962KABI ABI20211201040509412/01/21 04:05:31  5-MIN KABI 011005Z 10SM CLR 11/07 A3007 1660 77 1600 M /M RMK AO2 T01110072
13962KABI ABI20211201041009412/01/21 04:10:31  5-MIN KABI 011010Z 10SM CLR 11/08 A3007 1650 80 1600 M /M RMK AO2 T01110078
13962KABI ABI20211201041509412/01/21 04:15:31  5-MIN KABI 011015Z 10SM CLR 11/07 A3008 1650 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201042009412/01/21 04:20:31  5-MIN KABI 011020Z 10SM CLR 11/08 A3008 1650 80 1600 M /M RMK AO2 T01110078
13962KABI ABI20211201042509412/01/21 04:25:31  5-MIN KABI 011025Z 10SM CLR 12/08 A3008 1640 77 1700 M /M RMK AO2 T01170078
13962KABI ABI20211201043009412/01/21 04:30:31  5-MIN KABI 011030Z 10SM CLR 11/07 A3008 1640 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201043509412/01/21 04:35:31  5-MIN KABI 011035Z 10SM CLR 11/07 A3008 1650 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201044009412/01/21 04:40:31  5-MIN KABI 011040Z 10SM CLR 10/07 A3008 1650 83 1500 M /M RMK AO2 T01000072
13962KABI ABI20211201044509412/01/21 04:45:31  5-MIN KABI 011045Z 10SM CLR 11/07 A3008 1650 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201045010112/01/21 04:50:31  5-MIN KABI 011050Z 10SM CLR 11/07 A3008 1640 80 1500 M /M RMK AO2 SLP171 T01060072
13962KABI ABI20211201045509412/01/21 04:55:31  5-MIN KABI 011055Z 10SM CLR 11/07 A3009 1640 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201050009412/01/21 05:00:31  5-MIN KABI 011100Z 10SM CLR 10/07 A3009 1640 83 1500 M /M RMK AO2 T01000072
13962KABI ABI20211201050509412/01/21 05:05:31  5-MIN KABI 011105Z 10SM CLR 10/07 A3009 1640 83 1500 M /M RMK AO2 T01000072
13962KABI ABI20211201051009412/01/21 05:10:31  5-MIN KABI 011110Z 10SM CLR 10/07 A3009 1640 83 1500 M /M RMK AO2 T01000072
13962KABI ABI20211201051509412/01/21 05:15:31  5-MIN KABI 011115Z 10SM CLR 11/07 A3009 1630 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201052009412/01/21 05:20:31  5-MIN KABI 011120Z 10SM CLR 11/07 A3009 1640 77 1600 M /M RMK AO2 T01110072
13962KABI ABI20211201052509912/01/21 05:25:31  5-MIN KABI 011125Z AUTO 10SM CLR 12/07 A3009 1640 74 1700 M /M RMK AO2 T01170072
13962KABI ABI20211201053009412/01/21 05:30:31  5-MIN KABI 011130Z 10SM CLR 11/07 A3009 1640 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201053509412/01/21 05:35:31  5-MIN KABI 011135Z 10SM CLR 11/07 A3009 1630 80 1500 M /M RMK AO2 T01060072
13962KABI ABI20211201054010412/01/21 05:40:31  5-MIN KABI 011140Z 31003KT 10SM CLR 11/07 A3009 1630 77 1500 310/03 RMK AO2 T01060067
13962KABI ABI20211201054510412/01/21 05:45:31  5-MIN KABI 011145Z 31003KT 10SM CLR 10/07 A3009 1630 80 1500 300/03 RMK AO2 T01000067
13962KABI ABI20211201055012912/01/21 05:50:31  5-MIN KABI 011150Z 29003KT 10SM CLR 10/07 A3009 1630 80 1500 280/03 RMK AO2 SLP178 T01000067 10167 20100 55000
13962KABI ABI20211201055510412/01/21 05:55:31  5-MIN KABI 011155Z 26003KT 10SM CLR 09/07 A3009 1630 83 1400 250/03 RMK AO2 T00940067
13962KABI ABI20211201060010412/01/21 06:00:31  5-MIN KABI 011200Z 22003KT 10SM CLR 09/07 A3009 1630 86 1300 210/03 RMK AO2 T00890067
13962KABI ABI20211201060510412/01/21 06:05:31  5-MIN KABI 011205Z 19004KT 10SM CLR 09/07 A3009 1630 86 1300 190/04 RMK AO2 T00890067
13962KABI ABI20211201061010412/01/21 06:10:31  5-MIN KABI 011210Z 20004KT 10SM CLR 08/07 A3010 1630 89 1300 190/04 RMK AO2 T00830067
13962KABI ABI20211201061510412/01/21 06:15:31  5-MIN KABI 011215Z 21003KT 10SM CLR 08/07 A3010 1630 89 1300 210/03 RMK AO2 T00830067
13962KABI ABI20211201062010412/01/21 06:20:31  5-MIN KABI 011220Z 21003KT 10SM CLR 09/07 A3011 1620 86 1300 200/03 RMK AO2 T00890067
13962KABI ABI20211201062510412/01/21 06:25:31  5-MIN KABI 011225Z 21003KT 10SM CLR 09/07 A3010 1620 86 1300 210/03 RMK AO2 T00890067
13962KABI ABI20211201063010412/01/21 06:30:31  5-MIN KABI 011230Z 20003KT 10SM CLR 09/07 A3011 1620 86 1300 190/03 RMK AO2 T00890067
13962KABI ABI20211201063510412/01/21 06:35:31  5-MIN KABI 011235Z 17003KT 10SM CLR 08/07 A3011 1620 89 1200 170/03 RMK AO2 T00830067
13962KABI ABI20211201064010412/01/21 06:40:31  5-MIN KABI 011240Z 19004KT 10SM CLR 08/07 A3011 1610 89 1200 180/04 RMK AO2 T00830067
13962KABI ABI20211201064510412/01/21 06:45:31  5-MIN KABI 011245Z 19004KT 10SM CLR 08/07 A3012 1610 89 1200 180/04 RMK AO2 T00830067
13962KABI ABI20211201065011112/01/21 06:50:31  5-MIN KABI 011250Z 20004KT 10SM CLR 08/07 A3012 1610 89 1200 200/04 RMK AO2 SLP188 T00830067
13962KABI ABI20211201065510412/01/21 06:55:31  5-MIN KABI 011255Z 20005KT 10SM CLR 08/07 A3012 1610 89 1200 200/05 RMK AO2 T00830067
13962KABI ABI20211201070010412/01/21 07:00:31  5-MIN KABI 011300Z 20005KT 10SM CLR 08/07 A3012 1610 89 1200 200/05 RMK AO2 T00830067
13962KABI ABI20211201070510412/01/21 07:05:31  5-MIN KABI 011305Z 20007KT 10SM CLR 08/07 A3011 1610 89 1200 190/07 RMK AO2 T00830067
13962KABI ABI20211201071010412/01/21 07:10:31  5-MIN KABI 011310Z 19007KT 10SM CLR 08/07 A3012 1610 89 1200 180/07 RMK AO2 T00830067
13962KABI ABI20211201071510412/01/21 07:15:31  5-MIN KABI 011315Z 18008KT 10SM CLR 08/07 A3012 1610 89 1200 180/08 RMK AO2 T00830067
13962KABI ABI20211201072010412/01/21 07:20:31  5-MIN KABI 011320Z 18008KT 10SM CLR 08/07 A3011 1610 89 1200 180/08 RMK AO2 T00830067
13962KABI ABI20211201072510412/01/21 07:25:31  5-MIN KABI 011325Z 18008KT 10SM CLR 08/06 A3011 1610 89 1200 180/08 RMK AO2 T00780061
13962KABI ABI20211201073010412/01/21 07:30:31  5-MIN KABI 011330Z 18007KT 10SM CLR 08/06 A3012 1610 89 1200 170/07 RMK AO2 T00780061
13962KABI ABI20211201073510412/01/21 07:35:31  5-MIN KABI 011335Z 18005KT 10SM CLR 08/06 A3012 1600 89 1200 180/05 RMK AO2 T00780061
13962KABI ABI20211201074010412/01/21 07:40:31  5-MIN KABI 011340Z 18003KT 10SM CLR 08/06 A3013 1600 86 1200 180/03 RMK AO2 T00830061
13962KABI ABI20211201074510412/01/21 07:45:31  5-MIN KABI 011345Z 00000KT 10SM CLR 08/06 A3013 1600 86 1200 000/00 RMK AO2 T00830061
13962KABI ABI20211201075011112/01/21 07:50:31  5-MIN KABI 011350Z 33003KT 10SM CLR 08/06 A3014 1590 86 1200 320/03 RMK AO2 SLP197 T00830061
13962KABI ABI20211201075510412/01/21 07:55:31  5-MIN KABI 011355Z 35004KT 10SM CLR 08/06 A3014 1590 86 1200 340/04 RMK AO2 T00830061
13962KABI ABI20211201080010412/01/21 08:00:31  5-MIN KABI 011400Z 33003KT 10SM CLR 09/06 A3014 1590 83 1300 330/03 RMK AO2 T00890061
13962KABI ABI20211201080510412/01/21 08:05:31  5-MIN KABI 011405Z 00000KT 10SM CLR 09/06 A3014 1590 83 1300 000/00 RMK AO2 T00890061
13962KABI ABI20211201081010412/01/21 08:10:31  5-MIN KABI 011410Z 00000KT 10SM CLR 09/07 A3014 1590 86 1300 000/00 RMK AO2 T00890067
13962KABI ABI20211201081510412/01/21 08:15:31  5-MIN KABI 011415Z 00000KT 10SM CLR 09/07 A3013 1600 86 1300 000/00 RMK AO2 T00890067
13962KABI ABI20211201082010412/01/21 08:20:31  5-MIN KABI 011420Z 00000KT 10SM CLR 09/07 A3014 1590 86 1300 000/00 RMK AO2 T00890067
13962KABI ABI20211201082510412/01/21 08:25:31  5-MIN KABI 011425Z 00000KT 10SM CLR 09/07 A3014 1590 83 1300 000/00 RMK AO2 T00940067
13962KABI ABI20211201083010412/01/21 08:30:31  5-MIN KABI 011430Z 00000KT 10SM CLR 10/07 A3014 1590 83 1400 000/00 RMK AO2 T01000072
13962KABI ABI20211201083510412/01/21 08:35:31  5-MIN KABI 011435Z 00000KT 10SM CLR 11/07 A3014 1590 80 1500 000/00 RMK AO2 T01060072
13962KABI ABI20211201084010412/01/21 08:40:31  5-MIN KABI 011440Z 00000KT 10SM CLR 11/08 A3015 1580 83 1500 000/00 RMK AO2 T01060078
13962KABI ABI20211201084510412/01/21 08:45:31  5-MIN KABI 011445Z 00000KT 10SM CLR 11/08 A3015 1580 80 1500 000/00 RMK AO2 T01110078
13962KABI ABI20211201085011712/01/21 08:50:31  5-MIN KABI 011450Z 15003KT 10SM CLR 11/08 A3015 1580 83 1500 150/03 RMK AO2 SLP199 T01060078 53010
13962KABI ABI20211201085510412/01/21 08:55:31  5-MIN KABI 011455Z 00000KT 10SM CLR 11/08 A3015 1580 86 1500 000/00 RMK AO2 T01060083
13962KABI ABI20211201090010412/01/21 09:00:31  5-MIN KABI 011500Z 00000KT 10SM CLR 12/08 A3015 1580 80 1600 000/00 RMK AO2 T01170083
13962KABI ABI20211201090510412/01/21 09:05:31  5-MIN KABI 011505Z 23003KT 10SM CLR 12/08 A3015 1580 77 1700 230/03 RMK AO2 T01220083
13962KABI ABI20211201091010412/01/21 09:10:31  5-MIN KABI 011510Z 00000KT 10SM CLR 12/08 A3016 1570 77 1700 000/00 RMK AO2 T01220083
13962KABI ABI20211201091510412/01/21 09:15:31  5-MIN KABI 011515Z 00000KT 10SM CLR 13/08 A3016 1570 71 1800 000/00 RMK AO2 T01330083
13962KABI ABI20211201092010412/01/21 09:20:31  5-MIN KABI 011520Z 00000KT 10SM CLR 14/08 A3016 1570 69 1800 000/00 RMK AO2 T01390083
13962KABI ABI20211201092510412/01/21 09:25:31  5-MIN KABI 011525Z 28003KT 10SM CLR 14/08 A3016 1570 69 1800 280/03 RMK AO2 T01390083
13962KABI ABI20211201093010412/01/21 09:30:31  5-MIN KABI 011530Z 27004KT 10SM CLR 14/08 A3016 1570 64 1900 270/04 RMK AO2 T01440078
13962KABI ABI20211201093510412/01/21 09:35:31  5-MIN KABI 011535Z 29004KT 10SM CLR 15/07 A3017 1560 59 2000 290/04 RMK AO2 T01500072
13962KABI ABI20211201094010412/01/21 09:40:31  5-MIN KABI 011540Z 29006KT 10SM CLR 15/07 A3017 1560 57 2000 280/06 RMK AO2 T01500067
13962KABI ABI20211201094510412/01/21 09:45:31  5-MIN KABI 011545Z 30006KT 10SM CLR 16/07 A3017 1560 55 2000 300/06 RMK AO2 T01560067
13962KABI ABI20211201095011112/01/21 09:50:31  5-MIN KABI 011550Z 32005KT 10SM CLR 16/07 A3018 1560 53 2100 320/05 RMK AO2 SLP204 T01610067
13962KABI ABI20211201095510412/01/21 09:55:31  5-MIN KABI 011555Z 32004KT 10SM CLR 17/06 A3017 1560 49 2200 320/04 RMK AO2 T01670061
13962KABI ABI20211201100010412/01/21 10:00:31  5-MIN KABI 011600Z 31006KT 10SM CLR 17/05 A3017 1560 45 2200 300/06 RMK AO2 T01670050
13962KABI ABI20211201100510412/01/21 10:05:31  5-MIN KABI 011605Z 32006KT 10SM CLR 17/04 A3017 1560 44 2200 310/06 RMK AO2 T01670044
13962KABI ABI20211201101010412/01/21 10:10:31  5-MIN KABI 011610Z 32008KT 10SM CLR 17/04 A3018 1560 44 2200 310/08 RMK AO2 T01670044
13962KABI ABI20211201101510412/01/21 10:15:31  5-MIN KABI 011615Z 30006KT 10SM CLR 17/04 A3018 1550 41 2200 300/06 RMK AO2 T01720039
13962KABI ABI20211201102010412/01/21 10:20:31  5-MIN KABI 011620Z 31005KT 10SM CLR 17/04 A3018 1560 42 2200 310/05 RMK AO2 T01720044
13962KABI ABI20211201102510412/01/21 10:25:31  5-MIN KABI 011625Z 32005KT 10SM CLR 17/04 A3018 1550 41 2200 320/05 RMK AO2 T01720039
13962KABI ABI20211201103010412/01/21 10:30:31  5-MIN KABI 011630Z 31005KT 10SM CLR 17/04 A3018 1550 41 2200 310/05 RMK AO2 T01720039
13962KABI ABI20211201103510412/01/21 10:35:31  5-MIN KABI 011635Z 34004KT 10SM CLR 18/04 A3018 1550 41 2300 340/04 RMK AO2 T01780044
13962KABI ABI20211201104010412/01/21 10:40:31  5-MIN KABI 011640Z 33006KT 10SM CLR 18/04 A3018 1550 39 2300 330/06 RMK AO2 T01830044
13962KABI ABI20211201104510412/01/21 10:45:31  5-MIN KABI 011645Z 36005KT 10SM CLR 18/04 A3018 1550 38 2300 350/05 RMK AO2 T01830039
13962KABI ABI20211201105011112/01/21 10:50:31  5-MIN KABI 011650Z 34007KT 10SM CLR 18/04 A3018 1550 38 2300 330/07 RMK AO2 SLP206 T01830039
13962KABI ABI20211201105510412/01/21 10:55:31  5-MIN KABI 011655Z 33005KT 10SM CLR 19/03 A3018 1550 35 2400 320/05 RMK AO2 T01890033
13962KABI ABI20211201110010412/01/21 11:00:31  5-MIN KABI 011700Z VRB04KT 10SM CLR 18/03 A3018 1550 36 2300 VRB/04 RMK AO2 T01830033
13962KABI ABI20211201110510412/01/21 11:05:31  5-MIN KABI 011705Z 35003KT 10SM CLR 19/04 A3018 1560 35 2500 350/03 RMK AO2 T01940039
13962KABI ABI20211201111010412/01/21 11:10:31  5-MIN KABI 011710Z 36004KT 10SM CLR 19/03 A3017 1560 34 2500 350/04 RMK AO2 T01940033
13962KABI ABI20211201111510412/01/21 11:15:31  5-MIN KABI 011715Z 34005KT 10SM CLR 20/03 A3017 1560 33 2500 340/05 RMK AO2 T02000033
13962KABI ABI20211201112010412/01/21 11:20:31  5-MIN KABI 011720Z 31006KT 10SM CLR 19/03 A3017 1560 34 2500 310/06 RMK AO2 T01940033
13962KABI ABI20211201112510412/01/21 11:25:31  5-MIN KABI 011725Z VRB04KT 10SM CLR 19/03 A3017 1560 34 2500 VRB/04 RMK AO2 T01940033
13962KABI ABI20211201113010412/01/21 11:30:31  5-MIN KABI 011730Z 34004KT 10SM CLR 20/03 A3017 1560 33 2500 340/04 RMK AO2 T02000033
13962KABI ABI20211201113510412/01/21 11:35:31  5-MIN KABI 011735Z VRB03KT 10SM CLR 19/03 A3016 1570 34 2500 VRB/03 RMK AO2 T01940033
13962KABI ABI20211201114010412/01/21 11:40:31  5-MIN KABI 011740Z VRB03KT 10SM CLR 21/03 A3016 1570 32 2600 VRB/03 RMK AO2 T02060033
13962KABI ABI20211201114510412/01/21 11:45:31  5-MIN KABI 011745Z 00000KT 10SM CLR 21/03 A3016 1570 32 2600 000/00 RMK AO2 T02060033
13962KABI ABI20211201115012912/01/21 11:50:31  5-MIN KABI 011750Z VRB03KT 10SM CLR 21/03 A3015 1580 30 2600 VRB/03 RMK AO2 SLP194 T02060028 10206 20078 51018
13962KABI ABI20211201115510412/01/21 11:55:31  5-MIN KABI 011755Z VRB04KT 10SM CLR 21/03 A3015 1580 30 2700 VRB/04 RMK AO2 T02110033
13962KABI ABI20211201120010412/01/21 12:00:31  5-MIN KABI 011800Z 29005KT 10SM CLR 21/03 A3015 1580 29 2700 290/05 RMK AO2 T02110028
13962KABI ABI20211201120510412/01/21 12:05:31  5-MIN KABI 011805Z 36006KT 10SM CLR 21/03 A3015 1580 32 2600 350/06 RMK AO2 T02060033
13962KABI ABI20211201121010412/01/21 12:10:31  5-MIN KABI 011810Z VRB03KT 10SM CLR 21/03 A3015 1580 30 2700 VRB/03 RMK AO2 T02110033
13962KABI ABI20211201121510412/01/21 12:15:31  5-MIN KABI 011815Z 36004KT 10SM CLR 22/03 A3015 1590 29 2800 360/04 RMK AO2 T02170033
13962KABI ABI20211201122010412/01/21 12:20:31  5-MIN KABI 011820Z 01005KT 10SM CLR 22/03 A3014 1590 29 2800 360/05 RMK AO2 T02170033
13962KABI ABI20211201122510412/01/21 12:25:31  5-MIN KABI 011825Z 01006KT 10SM CLR 22/03 A3014 1590 29 2800 360/06 RMK AO2 T02170033
13962KABI ABI20211201123010412/01/21 12:30:31  5-MIN KABI 011830Z 01005KT 10SM CLR 22/03 A3014 1590 29 2800 010/05 RMK AO2 T02170033
13962KABI ABI20211201123510412/01/21 12:35:31  5-MIN KABI 011835Z 32004KT 10SM CLR 22/03 A3014 1590 29 2800 320/04 RMK AO2 T02170033
13962KABI ABI20211201124010412/01/21 12:40:31  5-MIN KABI 011840Z VRB04KT 10SM CLR 22/03 A3013 1600 28 2800 VRB/04 RMK AO2 T02170028
13962KABI ABI20211201124510412/01/21 12:45:31  5-MIN KABI 011845Z VRB03KT 10SM CLR 22/03 A3013 1600 28 2800 VRB/03 RMK AO2 T02220033
13962KABI ABI20211201125011112/01/21 12:50:31  5-MIN KABI 011850Z 36006KT 10SM CLR 22/03 A3013 1600 28 2800 360/06 RMK AO2 SLP185 T02220033
13962KABI ABI20211201125510412/01/21 12:55:31  5-MIN KABI 011855Z VRB04KT 10SM CLR 22/03 A3013 1600 27 2800 VRB/04 RMK AO2 T02220028
13962KABI ABI20211201130010412/01/21 13:00:31  5-MIN KABI 011900Z 00000KT 10SM CLR 22/03 A3013 1600 28 2800 000/00 RMK AO2 T02220033
13962KABI ABI20211201130510412/01/21 13:05:31  5-MIN KABI 011905Z 30004KT 10SM CLR 23/03 A3012 1610 27 2900 290/04 RMK AO2 T02280033
13962KABI ABI20211201131010412/01/21 13:10:31  5-MIN KABI 011910Z 33004KT 10SM CLR 23/03 A3012 1610 26 2900 320/04 RMK AO2 T02280028
13962KABI ABI20211201131510412/01/21 13:15:31  5-MIN KABI 011915Z 01003KT 10SM CLR 23/03 A3012 1610 26 2900 360/03 RMK AO2 T02280028
13962KABI ABI20211201132010412/01/21 13:20:31  5-MIN KABI 011920Z VRB03KT 10SM CLR 23/03 A3012 1610 27 2900 VRB/03 RMK AO2 T02280033
13962KABI ABI20211201132510412/01/21 13:25:31  5-MIN KABI 011925Z VRB03KT 10SM CLR 23/03 A3012 1610 26 2900 VRB/03 RMK AO2 T02280028
13962KABI ABI20211201133010412/01/21 13:30:31  5-MIN KABI 011930Z 36004KT 10SM CLR 23/03 A3012 1610 26 3000 360/04 RMK AO2 T02330033
13962KABI ABI20211201133510412/01/21 13:35:31  5-MIN KABI 011935Z 02004KT 10SM CLR 23/03 A3012 1610 25 3000 010/04 RMK AO2 T02330028
13962KABI ABI20211201134010412/01/21 13:40:31  5-MIN KABI 011940Z 36004KT 10SM CLR 23/03 A3011 1610 25 3000 360/04 RMK AO2 T02330028
13962KABI ABI20211201134510412/01/21 13:45:31  5-MIN KABI 011945Z 02003KT 10SM CLR 24/03 A3011 1620 26 3000 020/03 RMK AO2 T02390033
13962KABI ABI20211201135011112/01/21 13:50:31  5-MIN KABI 011950Z VRB03KT 10SM CLR 24/03 A3011 1620 26 3100 VRB/03 RMK AO2 SLP178 T02390033
13962KABI ABI20211201135510412/01/21 13:55:31  5-MIN KABI 011955Z 33003KT 10SM CLR 24/03 A3011 1620 25 3100 330/03 RMK AO2 T02390028
13962KABI ABI20211201140010412/01/21 14:00:31  5-MIN KABI 012000Z 03003KT 10SM CLR 24/03 A3011 1620 25 3100 020/03 RMK AO2 T02390028
13962KABI ABI20211201140510412/01/21 14:05:31  5-MIN KABI 012005Z 00000KT 10SM CLR 24/03 A3011 1620 25 3100 000/00 RMK AO2 T02390028
